location_id,location,year,sex,ages,risk,exposure min,exposure mean,exposure max
4619,North West England,2011,Both,Post Neonatal,Discontinued breastfeeding,90.60561494567037,385.48380106650654,970.024493346745
4619,North West England,2011,Both,Post Neonatal,Non-exclusive breastfeeding,526.6500883735084,1144.0661244562164,2228.7705284998556
4620,Yorkshire and the Humber,2011,Both,1 to 4,Discontinued breastfeeding,50.89375509654641,273.1518169524768,769.4043513381051
4620,Yorkshire and the Humber,2011,Both,Late Neonatal,Non-exclusive breastfeeding,43.03208826395315,87.4903129204067,159.26360679690936
4620,Yorkshire and the Humber,2011,Both,Post Neonatal,Discontinued breastfeeding,61.97138095424434,292.5139292680181,761.9047707617639
4620,Yorkshire and the Humber,2011,Both,Post Neonatal,Non-exclusive breastfeeding,374.48926639850976,864.3277768431914,1738.8005768514397
4621,East Midlands,2011,Both,1 to 4,Discontinued breastfeeding,40.96446462222869,227.07630190594864,654.8030885981628
4621,East Midlands,2011,Both,Late Neonatal,Non-exclusive breastfeeding,37.07769257050978,75.96877341394848,139.2412193184187
4621,East Midlands,2011,Both,Post Neonatal,Discontinued breastfeeding,53.71598682361113,249.99848436754888,650.0578527037825
4621,East Midlands,2011,Both,Post Neonatal,Non-exclusive breastfeeding,331.1866537855909,744.6636307687445,1495.2992737189566
4622,West Midlands,2011,Both,1 to 4,Discontinued breastfeeding,51.802966158142624,290.1364492705077,832.6101241374932
4622,West Midlands,2011,Both,Late Neonatal,Non-exclusive breastfeeding,54.61046866226769,101.98401070445178,174.9058566912441
4622,West Midlands,2011,Both,Post Neonatal,Discontinued breastfeeding,76.7840047124041,331.49154950369353,829.7803524912104
4622,West Midlands,2011,Both,Post Neonatal,Non-exclusive breastfeeding,449.7639025442729,970.3519878731538,1869.2013896415763
4623,East of England,2011,Both,1 to 4,Discontinued breastfeeding,50.771156462315524,303.21252618063403,877.4075987840421
4623,East of England,2011,Both,Late Neonatal,Non-exclusive breastfeeding,48.45311778742895,102.0627491751241,191.81459276838984
4623,East of England,2011,Both,Post Neonatal,Discontinued breastfeeding,73.1388490462414,338.98211932150474,893.1104614091959
4623,East of England,2011,Both,Post Neonatal,Non-exclusive breastfeeding,419.1200271954604,987.7598572008988,2014.1702469605184
4624,Greater London,2011,Both,1 to 4,Discontinued breastfeeding,86.2416190871207,478.5073665027365,1356.8824435310164
4624,Greater London,2011,Both,Late Neonatal,Non-exclusive breastfeeding,88.87130420941978,171.46812227693943,300.8374865488158
4624,Greater London,2011,Both,Post Neonatal,Discontinued breastfeeding,133.03392852760027,563.1969173286832,1406.5514755812903
4624,Greater London,2011,Both,Post Neonatal,Non-exclusive breastfeeding,775.2995358558245,1672.0148699476229,3230.677908834868
4625,South East England,2011,Both,1 to 4,Discontinued breastfeeding,76.32685558439871,437.927458754429,1268.5727885883282
4625,South East England,2011,Both,Late Neonatal,Non-exclusive breastfeeding,69.66669476283161,144.71097932499075,269.36424071758194
4625,South East England,2011,Both,Post Neonatal,Discontinued breastfeeding,106.87649692309924,488.411276000223,1283.543911889942
4625,South East England,2011,Both,Post Neonatal,Non-exclusive breastfeeding,606.5184037515437,1415.063379355908,2878.15094790159
4626,South West England,2011,Both,1 to 4,Discontinued breastfeeding,42.08052938504285,246.64231340430726,723.2888707049831
4626,South West England,2011,Both,Late Neonatal,Non-exclusive breastfeeding,37.552972984986766,81.15054593476304,154.42980198904917
4626,South West England,2011,Both,Post Neonatal,Discontinued breastfeeding,58.06448224492752,270.8147190993219,712.6206074983264
4626,South West England,2011,Both,Post Neonatal,Non-exclusive breastfeeding,335.5141099791756,798.0978458536812,1646.148030668159
4636,Wales,2011,Both,1 to 4,Discontinued breastfeeding,20.981968522352823,168.15279024080883,567.3197223866241
4636,Wales,2011,Both,Late Neonatal,Non-exclusive breastfeeding,18.774039068305655,58.49013685665117,140.70982681137417
4636,Wales,2011,Both,Post Neonatal,Discontinued breastfeeding,27.452526355527826,204.6932041651029,682.2695607214661
4636,Wales,2011,Both,Post Neonatal,Non-exclusive breastfeeding,146.83336813860828,598.7990075465179,1695.8979259117782
4643,Aguascalientes,2011,Both,1 to 4,Discontinued breastfeeding,8.591541422647643,93.23744871272227,368.53021473229506
4643,Aguascalientes,2011,Both,Late Neonatal,Non-exclusive breastfeeding,9.437864726395064,24.62291943965421,53.243407680547634
4643,Aguascalientes,2011,Both,Post Neonatal,Discontinued breastfeeding,4.3102363080662816,40.01103500597545,138.94725371524115
4643,Aguascalientes,2011,Both,Post Neonatal,Non-exclusive breastfeeding,58.703584734160614,254.2772721424328,729.8214360172533
4644,Baja California,2011,Both,1 to 4,Discontinued breastfeeding,19.777805444727175,199.09924223470045,755.5630609421672
4644,Baja California,2011,Both,Late Neonatal,Non-exclusive breastfeeding,16.602238694983804,46.67822456022276,105.44002700515304
4644,Baja California,2011,Both,Post Neonatal,Discontinued breastfeeding,8.005513038884793,66.81070238266206,221.88503043942075
4644,Baja California,2011,Both,Post Neonatal,Non-exclusive breastfeeding,114.20573406448835,431.6686406151873,1149.698523566835
4645,Baja California Sur,2011,Both,1 to 4,Discontinued breastfeeding,4.790769091095326,45.70164930008469,169.54279829449862
4645,Baja California Sur,2011,Both,Late Neonatal,Non-exclusive breastfeeding,3.9069426113527985,13.486957099910944,34.7094191185273
4645,Baja California Sur,2011,Both,Post Neonatal,Discontinued breastfeeding,2.566855332222982,18.494581513283496,59.14444521492272
4645,Baja California Sur,2011,Both,Post Neonatal,Non-exclusive breastfeeding,33.822805312861576,120.68532259355331,311.3956849107681
4646,Campeche,2011,Both,1 to 4,Discontinued breastfeeding,5.963022006104118,62.694390370607735,236.3995455014505
4646,Campeche,2011,Both,Late Neonatal,Non-exclusive breastfeeding,7.380144984341029,22.98482226209431,55.0034828070748
4646,Campeche,2011,Both,Post Neonatal,Discontinued breastfeeding,4.199124815694862,31.74496373262709,98.16633388870683
4646,Campeche,2011,Both,Post Neonatal,Non-exclusive breastfeeding,65.12657721101212,194.18208782434215,453.41985167202387
4647,Coahuila,2011,Both,1 to 4,Discontinued breastfeeding,21.31070975874502,228.7530827349696,904.9870652532309
4647,Coahuila,2011,Both,Late Neonatal,Non-exclusive breastfeeding,23.146904196881284,62.08990228406192,136.430123943007
4647,Coahuila,2011,Both,Post Neonatal,Discontinued breastfeeding,11.171371552248289,90.71064753315078,297.6433298191196
4647,Coahuila,2011,Both,Post Neonatal,Non-exclusive breastfeeding,154.14784943598877,561.1912051948291,1458.641501081113
4648,Colima,2011,Both,1 to 4,Discontinued breastfeeding,4.642846847573542,35.28518007163813,120.23614253300804
4648,Colima,2011,Both,Late Neonatal,Non-exclusive breastfeeding,4.085199543203885,11.287977761149703,25.385622027484466
4648,Colima,2011,Both,Post Neonatal,Discontinued breastfeeding,1.8478394321330331,17.164245099954904,60.03976292651934
4648,Colima,2011,Both,Post Neonatal,Non-exclusive breastfeeding,25.364890050605638,106.77406919892054,302.3376298276038
4649,Chiapas,2011,Both,1 to 4,Discontinued breastfeeding,75.70704322817201,649.5504925563489,2266.614913436595
4649,Chiapas,2011,Both,Late Neonatal,Non-exclusive breastfeeding,56.816256129859,217.95466119216275,582.2826574136936
4649,Chiapas,2011,Both,Post Neonatal,Discontinued breastfeeding,41.68458312775587,311.7234048881607,947.7441734334952
4649,Chiapas,2011,Both,Post Neonatal,Non-exclusive breastfeeding,645.4232878588476,1939.1241851321663,4560.143634201578
4650,Chihuahua,2011,Both,1 to 4,Discontinued breastfeeding,23.599632591941123,249.67719539086772,966.3340977251551
4650,Chihuahua,2011,Both,Late Neonatal,Non-exclusive breastfeeding,23.77516715937729,74.14699384593125,180.3247014466615
4650,Chihuahua,2011,Both,Post Neonatal,Discontinued breastfeeding,13.66131195404028,110.55964270891876,360.1428091710792
4650,Chihuahua,2011,Both,Post Neonatal,Non-exclusive breastfeeding,205.525697771838,692.6244476062365,1761.8315484868444
4651,Mexico City,2011,Both,1 to 4,Discontinued breastfeeding,48.89100217629047,522.7209932621628,2027.5279029354226
4651,Mexico City,2011,Both,Late Neonatal,Non-exclusive breastfeeding,51.55277584683996,129.5405291256833,274.8171292418757
4651,Mexico City,2011,Both,Post Neonatal,Discontinued breastfeeding,23.11836242875629,184.61361819890578,590.3141394665342
4651,Mexico City,2011,Both,Post Neonatal,Non-exclusive breastfeeding,361.509837281236,1247.9460810833812,3180.6112676826356
4652,Durango,2011,Both,1 to 4,Discontinued breastfeeding,12.921961820399952,129.71981257952987,475.54557005989574
4652,Durango,2011,Both,Late Neonatal,Non-exclusive breastfeeding,10.48865027466276,39.716768597285494,106.89382062768324
4652,Durango,2011,Both,Post Neonatal,Discontinued breastfeeding,6.964153299367777,55.37827626046533,178.3307849034219
4652,Durango,2011,Both,Post Neonatal,Non-exclusive breastfeeding,102.93765330821756,350.5211053470551,886.9544610366281
4653,Guanajuato,2011,Both,1 to 4,Discontinued breastfeeding,41.36934655673764,394.65605879390364,1489.7816183789175
4653,Guanajuato,2011,Both,Late Neonatal,Non-exclusive breastfeeding,42.72365121469081,120.64005093141213,272.69919926890327
4653,Guanajuato,2011,Both,Post Neonatal,Discontinued breastfeeding,23.633405358379765,184.11458638756574,596.7122494925668
4653,Guanajuato,2011,Both,Post Neonatal,Non-exclusive breastfeeding,321.380883777054,1112.9081667615635,2829.9080719772737
4654,Guerrero,2011,Both,1 to 4,Discontinued breastfeeding,44.2553718792525,371.679569301738,1308.5386189048886
4654,Guerrero,2011,Both,Late Neonatal,Non-exclusive breastfeeding,26.207791548892633,114.95358216462972,331.4963475804735
4654,Guerrero,2011,Both,Post Neonatal,Discontinued breastfeeding,22.073943655542973,173.06948985926567,558.249702302003
4654,Guerrero,2011,Both,Post Neonatal,Non-exclusive breastfeeding,306.91478663226025,1065.2534512314267,2719.3350811471564
4655,Hidalgo,2011,Both,1 to 4,Discontinued breastfeeding,19.982607054726696,183.35786683377316,684.7120706257826
4655,Hidalgo,2011,Both,Late Neonatal,Non-exclusive breastfeeding,18.831362118854898,51.396902181062096,115.57960010141242
4655,Hidalgo,2011,Both,Post Neonatal,Discontinued breastfeeding,9.832613353060555,78.88610282049189,259.85354006935836
4655,Hidalgo,2011,Both,Post Neonatal,Non-exclusive breastfeeding,134.1510015575056,493.47780054309686,1311.8002238798836
4656,Jalisco,2011,Both,1 to 4,Discontinued breastfeeding,53.09083313587068,527.42321397994,1997.1667466690012
4656,Jalisco,2011,Both,Late Neonatal,Non-exclusive breastfeeding,48.41333892447101,146.21393755631814,346.19518215213037
4656,Jalisco,2011,Both,Post Neonatal,Discontinued breastfeeding,25.831281971836745,208.46453027764855,676.0418186185179
4656,Jalisco,2011,Both,Post Neonatal,Non-exclusive breastfeeding,376.0383778697829,1358.879907375251,3552.311085775094
4657,México,2011,Both,1 to 4,Discontinued breastfeeding,124.55248037370059,1190.047912705886,4534.7633184747765
4657,México,2011,Both,Late Neonatal,Non-exclusive breastfeeding,141.44828545311458,365.5556764603335,783.0496957669493
4657,México,2011,Both,Post Neonatal,Discontinued breastfeeding,68.89951042174451,535.4688316926097,1684.63435187358
4657,México,2011,Both,Post Neonatal,Non-exclusive breastfeeding,1063.4726252630053,3401.030600442895,8293.63722468178
4658,Michoacán de Ocampo,2011,Both,1 to 4,Discontinued breastfeeding,34.02745211484597,326.55151104042164,1226.2776659315875
4658,Michoacán de Ocampo,2011,Both,Late Neonatal,Non-exclusive breastfeeding,23.484076352528877,75.91251078138639,187.28145735653706
4658,Michoacán de Ocampo,2011,Both,Post Neonatal,Discontinued breastfeeding,17.535994660810104,130.69663559396793,410.63331207002614
4658,Michoacán de Ocampo,2011,Both,Post Neonatal,Non-exclusive breastfeeding,243.53156931848628,783.7160589748617,1908.7916289212828
4659,Morelos,2011,Both,1 to 4,Discontinued breastfeeding,8.939934032144732,96.95580824745186,385.16406878050924
4659,Morelos,2011,Both,Late Neonatal,Non-exclusive breastfeeding,10.853920773013213,32.77481842530472,77.9416360343212
4659,Morelos,2011,Both,Post Neonatal,Discontinued breastfeeding,5.317090839089276,48.25413259509834,165.068154872366
4659,Morelos,2011,Both,Post Neonatal,Non-exclusive breastfeeding,77.99617508765178,300.344380072656,810.9245921909011
4660,Nayarit,2011,Both,1 to 4,Discontinued breastfeeding,10.16611397989867,86.54127134152908,316.81387279996574
4660,Nayarit,2011,Both,Late Neonatal,Non-exclusive breastfeeding,8.48955796052445,23.234812111595893,51.23986545858321
4660,Nayarit,2011,Both,Post Neonatal,Discontinued breastfeeding,4.287997273411641,36.06650533346378,120.940097184519
4660,Nayarit,2011,Both,Post Neonatal,Non-exclusive breastfeeding,58.023770693430166,230.43776295506157,630.4938942137871
4661,Nuevo León,2011,Both,1 to 4,Discontinued breastfeeding,31.26843717036785,328.7614665418207,1276.5086898575403
4661,Nuevo León,2011,Both,Late Neonatal,Non-exclusive breastfeeding,25.461967338014993,78.51194847629073,188.65681840120675
4661,Nuevo León,2011,Both,Post Neonatal,Discontinued breastfeeding,12.458750162261783,109.6741630028051,368.5952845418763
4661,Nuevo León,2011,Both,Post Neonatal,Non-exclusive breastfeeding,174.1860887961907,706.0541473593298,1937.2303169561228
4662,Oaxaca,2011,Both,1 to 4,Discontinued breastfeeding,52.384570748268935,374.04965390994397,1214.720779457298
4662,Oaxaca,2011,Both,Late Neonatal,Non-exclusive breastfeeding,31.12076386502791,107.22639615306028,272.2759904898748
4662,Oaxaca,2011,Both,Post Neonatal,Discontinued breastfeeding,27.738819826985353,158.6000562599858,442.8932678799624
4662,Oaxaca,2011,Both,Post Neonatal,Non-exclusive breastfeeding,378.270055144597,1014.6096922676619,2230.0124891681794
4663,Puebla,2011,Both,1 to 4,Discontinued breastfeeding,55.57311712634532,472.2041876244932,1708.9708743018482
4663,Puebla,2011,Both,Late Neonatal,Non-exclusive breastfeeding,49.19282613395329,148.3872912226458,349.28532756632694
4663,Puebla,2011,Both,Post Neonatal,Discontinued breastfeeding,32.135074143362125,209.07179972774662,615.7610112687154
4663,Puebla,2011,Both,Post Neonatal,Non-exclusive breastfeeding,470.518770866595,1331.330966255085,3020.669984708769
4664,Querétaro,2011,Both,1 to 4,Discontinued breastfeeding,10.95939626256771,108.20040092809607,402.6459431903632
4664,Querétaro,2011,Both,Late Neonatal,Non-exclusive breastfeeding,10.81325385717029,35.45906617387004,87.69113067615548
4664,Querétaro,2011,Both,Post Neonatal,Discontinued breastfeeding,6.586232329068236,53.6173174606683,178.53600343749252
4664,Querétaro,2011,Both,Post Neonatal,Non-exclusive breastfeeding,87.24882656153999,335.4321507133297,905.9325526475774
4665,Quintana Roo,2011,Both,1 to 4,Discontinued breastfeeding,13.45368551813633,111.45469215429578,389.68248081906853
4665,Quintana Roo,2011,Both,Late Neonatal,Non-exclusive breastfeeding,11.099104576038751,38.7560409110981,98.96612151944043
4665,Quintana Roo,2011,Both,Post Neonatal,Discontinued breastfeeding,7.576228579645485,54.43766258807033,168.41289302377302
4665,Quintana Roo,2011,Both,Post Neonatal,Non-exclusive breastfeeding,107.84528533039584,341.44718188876635,826.5509438573905
4666,San Luis Potosí,2011,Both,1 to 4,Discontinued breastfeeding,19.093490755923842,183.79264133849225,681.6008449741488
4666,San Luis Potosí,2011,Both,Late Neonatal,Non-exclusive breastfeeding,15.70342369466478,51.31282562514953,126.80869126465065
4666,San Luis Potosí,2011,Both,Post Neonatal,Discontinued breastfeeding,9.87181634462374,76.80371175770762,249.12559325684714
4666,San Luis Potosí,2011,Both,Post Neonatal,Non-exclusive breastfeeding,138.31251829463085,487.0718570743637,1263.0263477572662
4667,Sinaloa,2011,Both,1 to 4,Discontinued breastfeeding,23.168901692960766,218.8760284178966,807.781503483605
4667,Sinaloa,2011,Both,Late Neonatal,Non-exclusive breastfeeding,17.20567669853691,48.572873548200604,109.98417182019921
4667,Sinaloa,2011,Both,Post Neonatal,Discontinued breastfeeding,10.642502752547925,79.55439040277243,255.20459815897618
4667,Sinaloa,2011,Both,Post Neonatal,Non-exclusive breastfeeding,139.54281374914322,500.9967939772711,1299.4471611225172
4668,Sonora,2011,Both,1 to 4,Discontinued breastfeeding,18.116995026968223,197.1287176061661,774.9942482218715
4668,Sonora,2011,Both,Late Neonatal,Non-exclusive breastfeeding,16.88915042299118,58.51068259664724,148.52038215648037
4668,Sonora,2011,Both,Post Neonatal,Discontinued breastfeeding,10.253210668977227,82.19642760501019,268.0588216939054
4668,Sonora,2011,Both,Post Neonatal,Non-exclusive breastfeeding,150.35316096031414,521.4574722473167,1336.8429166711037
4669,Tabasco,2011,Both,1 to 4,Discontinued breastfeeding,17.23889461465116,168.909972665255,634.035446048278
4669,Tabasco,2011,Both,Late Neonatal,Non-exclusive breastfeeding,16.157047940121096,57.24664032266918,149.00873042017636
4669,Tabasco,2011,Both,Post Neonatal,Discontinued breastfeeding,10.49715508094996,84.14906425504526,279.64665684461386
4669,Tabasco,2011,Both,Post Neonatal,Non-exclusive breastfeeding,138.787245144889,531.8580310141537,1442.1918660828105
4670,Tamaulipas,2011,Both,1 to 4,Discontinued breastfeeding,26.347963590950357,290.78843460979874,1121.7328976429121
4670,Tamaulipas,2011,Both,Late Neonatal,Non-exclusive breastfeeding,21.98595406436898,61.82779025686881,140.63554177691435
4670,Tamaulipas,2011,Both,Post Neonatal,Discontinued breastfeeding,11.20730006895484,108.07937675582225,376.91065491610306
4670,Tamaulipas,2011,Both,Post Neonatal,Non-exclusive breastfeeding,161.70667649676727,675.9226058747437,1902.0592329243236
4671,Tlaxcala,2011,Both,1 to 4,Discontinued breastfeeding,10.048439908644129,93.4012942175286,347.7269655643637
4671,Tlaxcala,2011,Both,Late Neonatal,Non-exclusive breastfeeding,6.977454163210925,32.53230785422876,98.18834107118384
4671,Tlaxcala,2011,Both,Post Neonatal,Discontinued breastfeeding,5.358893008370011,45.57826701806945,154.94899239903242
4671,Tlaxcala,2011,Both,Post Neonatal,Non-exclusive breastfeeding,73.89057050344553,282.11238643404386,759.7401270882831
4672,Veracruz de Ignacio de la Llave,2011,Both,1 to 4,Discontinued breastfeeding,65.19722153182158,596.1430742614965,2203.1104619499715
4672,Veracruz de Ignacio de la Llave,2011,Both,Late Neonatal,Non-exclusive breastfeeding,53.45513813417105,151.41064435197194,345.9399263339552
4672,Veracruz de Ignacio de la Llave,2011,Both,Post Neonatal,Discontinued breastfeeding,31.16244126037867,247.77259664616142,811.737650148617
4672,Veracruz de Ignacio de la Llave,2011,Both,Post Neonatal,Non-exclusive breastfeeding,430.8206555702566,1524.043829129166,3962.4053149669685
4673,Yucatán,2011,Both,1 to 4,Discontinued breastfeeding,13.243679743643641,119.56611025003382,440.4639047882834
4673,Yucatán,2011,Both,Late Neonatal,Non-exclusive breastfeeding,15.751668627238216,43.086936143464364,96.51224786718234
4673,Yucatán,2011,Both,Post Neonatal,Discontinued breastfeeding,8.666695821179639,60.57875418567382,185.95019058578916
4673,Yucatán,2011,Both,Post Neonatal,Non-exclusive breastfeeding,119.31511509806434,383.7322035144692,942.2940091881621
4674,Zacatecas,2011,Both,1 to 4,Discontinued breastfeeding,10.931751127751978,110.50928813501243,419.85127485725695
4674,Zacatecas,2011,Both,Late Neonatal,Non-exclusive breastfeeding,11.164112663716502,31.79170397045734,72.7626560702687
4674,Zacatecas,2011,Both,Post Neonatal,Discontinued breastfeeding,6.019830668798913,45.849555928545335,142.0162113951995
4674,Zacatecas,2011,Both,Post Neonatal,Non-exclusive breastfeeding,92.1300941046285,296.33597087292,725.3145060812861
4709,Aceh,2011,Both,1 to 4,Discontinued breastfeeding,47.40209641702892,455.7868686553226,1721.7936861952135
4709,Aceh,2011,Both,Late Neonatal,Non-exclusive breastfeeding,32.585874564426284,181.8061791720205,581.4670997010218
4709,Aceh,2011,Both,Post Neonatal,Discontinued breastfeeding,17.920307194368338,182.93762836157035,646.3386885884826
4709,Aceh,2011,Both,Post Neonatal,Non-exclusive breastfeeding,354.5451786961782,1692.1417334494256,5095.7631430935835
4710,North Sumatra,2011,Both,1 to 4,Discontinued breastfeeding,190.0551599408866,1527.2356333837802,5262.543179028491
4710,North Sumatra,2011,Both,Late Neonatal,Non-exclusive breastfeeding,125.13368687675042,603.9823033890711,1790.9520987414567
4710,North Sumatra,2011,Both,Post Neonatal,Discontinued breastfeeding,78.70144200115658,633.3737036232473,2110.6330589873382
4710,North Sumatra,2011,Both,Post Neonatal,Non-exclusive breastfeeding,1481.3490636163501,5894.186423332248,16376.24054949342
4711,West Sumatra,2011,Both,1 to 4,Discontinued breastfeeding,33.21781678926377,378.2913962898204,1472.6937497524038
4711,West Sumatra,2011,Both,Late Neonatal,Non-exclusive breastfeeding,31.310600324186947,148.44692990973385,438.9467827824152
4711,West Sumatra,2011,Both,Post Neonatal,Discontinued breastfeeding,11.45422972249419,112.90983166609904,402.43672928741074
4711,West Sumatra,2011,Both,Post Neonatal,Non-exclusive breastfeeding,276.24935954606343,1370.8735471145778,4181.506154802624
4712,Riau,2011,Both,1 to 4,Discontinued breastfeeding,54.16875874753191,600.9061756288202,2363.204390249193
4712,Riau,2011,Both,Late Neonatal,Non-exclusive breastfeeding,58.593341918933845,271.51161717542993,805.5528517861152
4712,Riau,2011,Both,Post Neonatal,Discontinued breastfeeding,32.18737623232917,286.0527645502126,998.4234176237836
4712,Riau,2011,Both,Post Neonatal,Non-exclusive breastfeeding,550.9764952383666,2498.4230354450756,7310.4733928561745
4713,Jambi,2011,Both,1 to 4,Discontinued breastfeeding,19.936055299765933,213.260700531906,816.3429928941172
4713,Jambi,2011,Both,Late Neonatal,Non-exclusive breastfeeding,17.128001474021918,91.4568894987567,285.1219741126729
4713,Jambi,2011,Both,Post Neonatal,Discontinued breastfeeding,11.714813798471864,103.66325829751726,372.7706664099607
4713,Jambi,2011,Both,Post Neonatal,Non-exclusive breastfeeding,173.81412034757483,841.0671127972454,2549.2995629193374
4714,South Sumatra,2011,Both,1 to 4,Discontinued breastfeeding,51.55666700369047,443.91088251112575,1581.873462957177
4714,South Sumatra,2011,Both,Late Neonatal,Non-exclusive breastfeeding,50.749738344215636,249.2325014510832,748.6218386168598
4714,South Sumatra,2011,Both,Post Neonatal,Discontinued breastfeeding,21.564463021726336,162.99457271867757,528.0630401386168
4714,South Sumatra,2011,Both,Post Neonatal,Non-exclusive breastfeeding,594.360123166539,2155.8473718073683,5617.665717146544
4715,Bengkulu,2011,Both,1 to 4,Discontinued breastfeeding,12.768004979443862,149.46492372215047,584.8310403599003
4715,Bengkulu,2011,Both,Late Neonatal,Non-exclusive breastfeeding,9.620355043858074,53.32094962238874,171.10983265425364
4715,Bengkulu,2011,Both,Post Neonatal,Discontinued breastfeeding,1.0221571872196815,11.400912696555736,43.71404293523924
4715,Bengkulu,2011,Both,Post Neonatal,Non-exclusive breastfeeding,92.69361403513142,477.7889012602974,1499.4943218225796
4716,Lampung,2011,Both,1 to 4,Discontinued breastfeeding,50.942559138161414,426.3004616049061,1516.5553703358253
4716,Lampung,2011,Both,Late Neonatal,Non-exclusive breastfeeding,39.60331780228185,236.70609434073097,787.1467537672453
4716,Lampung,2011,Both,Post Neonatal,Discontinued breastfeeding,18.564866693025156,164.5621119975353,567.1480123816208
4716,Lampung,2011,Both,Post Neonatal,Non-exclusive breastfeeding,480.32321887517054,2007.3573256600498,5703.369118503554
4717,Bangka-Belitung Islands,2011,Both,1 to 4,Discontinued breastfeeding,10.303536898441799,104.93362332277277,391.9686042379001
4717,Bangka-Belitung Islands,2011,Both,Late Neonatal,Non-exclusive breastfeeding,6.752234505524028,42.21095603234175,143.36940802104726
4717,Bangka-Belitung Islands,2011,Both,Post Neonatal,Discontinued breastfeeding,6.651542909294216,60.14780385390301,213.77312245134593
4717,Bangka-Belitung Islands,2011,Both,Post Neonatal,Non-exclusive breastfeeding,78.62537251097478,384.41047892885496,1161.873776601067
4718,Riau Islands,2011,Both,1 to 4,Discontinued breastfeeding,17.80282690272205,174.75876479910815,669.4422004317141
4718,Riau Islands,2011,Both,Late Neonatal,Non-exclusive breastfeeding,15.281740655500585,77.59635236117487,237.416702025139
4718,Riau Islands,2011,Both,Post Neonatal,Discontinued breastfeeding,15.065804880814474,136.99755354904144,486.5059656555421
4718,Riau Islands,2011,Both,Post Neonatal,Non-exclusive breastfeeding,156.15717205726014,713.2938569174366,2114.081103653824
4719,North Kalimantan,2011,Both,1 to 4,Discontinued breastfeeding,1.6839350911854878,83.06768554857543,506.59565036123774
4719,North Kalimantan,2011,Both,Late Neonatal,Non-exclusive breastfeeding,1.4015269166835655,25.511102253766357,125.42784823238141
4719,North Kalimantan,2011,Both,Post Neonatal,Discontinued breastfeeding,0.914855561645369,39.21606720249556,218.5400819277909
4719,North Kalimantan,2011,Both,Post Neonatal,Non-exclusive breastfeeding,11.284757289138811,260.6519374969922,1364.7083382982737
4720,Jakarta,2011,Both,1 to 4,Discontinued breastfeeding,82.27916559470574,821.2897073137059,3096.6159236163976
4720,Jakarta,2011,Both,Late Neonatal,Non-exclusive breastfeeding,60.25615866105849,332.57174267166744,1049.3062182912463
4720,Jakarta,2011,Both,Post Neonatal,Discontinued breastfeeding,44.595954314047674,403.7514775789869,1398.2062947725576
4720,Jakarta,2011,Both,Post Neonatal,Non-exclusive breastfeeding,673.4292969205433,3010.024728790795,8757.293017443864
4721,West Java,2011,Both,1 to 4,Discontinued breastfeeding,295.7009091431807,2484.9023445138614,8598.774100396357
4721,West Java,2011,Both,Late Neonatal,Non-exclusive breastfeeding,331.9752299332363,1383.926031369432,3856.8936645129656
4721,West Java,2011,Both,Post Neonatal,Discontinued breastfeeding,106.84939798077987,941.0501525954428,3265.3451290715884
4721,West Java,2011,Both,Post Neonatal,Non-exclusive breastfeeding,3038.542832626772,12955.821446888684,37109.80066992539
4722,Central Java,2011,Both,1 to 4,Discontinued breastfeeding,129.32100381998168,1160.2596200124844,4152.219438374936
4722,Central Java,2011,Both,Late Neonatal,Non-exclusive breastfeeding,147.9413469949158,785.9289934662048,2454.875890827677
4722,Central Java,2011,Both,Post Neonatal,Discontinued breastfeeding,59.258082159735984,488.6454599225027,1684.2050924284326
4722,Central Java,2011,Both,Post Neonatal,Non-exclusive breastfeeding,1615.264097530887,6957.741723956498,20137.638929856304
4723,Yogyakarta,2011,Both,1 to 4,Discontinued breastfeeding,6.921492690868764,84.33432075768052,346.5462433024648
4723,Yogyakarta,2011,Both,Late Neonatal,Non-exclusive breastfeeding,8.39664388130092,64.89482521880925,241.57650381591367
4723,Yogyakarta,2011,Both,Post Neonatal,Discontinued breastfeeding,5.458805515294857,56.58645242024709,213.3191070933889
4723,Yogyakarta,2011,Both,Post Neonatal,Non-exclusive breastfeeding,85.91805708726426,499.2069289559223,1632.0197654811882
4724,East Java,2011,Both,1 to 4,Discontinued breastfeeding,224.05605338418036,2196.3526144244593,8157.113758798952
4724,East Java,2011,Both,Late Neonatal,Non-exclusive breastfeeding,183.72678053766313,872.0076844284288,2591.7513212427393
4724,East Java,2011,Both,Post Neonatal,Discontinued breastfeeding,101.42480703765,820.3908853839162,2781.561550126801
4724,East Java,2011,Both,Post Neonatal,Non-exclusive breastfeeding,1867.4678775161462,8049.454421984409,23067.10174631087
4725,Banten,2011,Both,1 to 4,Discontinued breastfeeding,85.54242600443975,894.7316031814228,3379.489450085862
4725,Banten,2011,Both,Late Neonatal,Non-exclusive breastfeeding,63.65133596763198,451.7567260261214,1596.578439366509
4725,Banten,2011,Both,Post Neonatal,Discontinued breastfeeding,45.002814485644144,399.0887004025357,1382.822969875977
4725,Banten,2011,Both,Post Neonatal,Non-exclusive breastfeeding,825.704316636214,3785.3060211191446,11101.524802311309
4726,Bali,2011,Both,1 to 4,Discontinued breastfeeding,14.517191106372021,191.83564181714868,803.7296601150706
4726,Bali,2011,Both,Late Neonatal,Non-exclusive breastfeeding,10.688737303800682,97.12847617682317,383.45664457430297
