measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
3,YLDs (Years Lived with Disability),35429,Yamagata,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,0.05322681257196354,0.08429773915854151,0.0298286789167998
3,YLDs (Years Lived with Disability),35429,Yamagata,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,0.8082513141327484,1.3394781096922814,0.44144013107231606
3,YLDs (Years Lived with Disability),35429,Yamagata,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,2.3446841309880933,4.010606442166246,1.1163224372116256
3,YLDs (Years Lived with Disability),35429,Yamagata,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,0.06534999868125115,0.10337651032775355,0.03871193074883598
3,YLDs (Years Lived with Disability),35429,Yamagata,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,0.09596670489009586,0.14356972720714337,0.05929772893202531
3,YLDs (Years Lived with Disability),35429,Yamagata,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,0.8506733644561127,1.337995566602691,0.4908449758253327
3,YLDs (Years Lived with Disability),35429,Yamagata,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,2.5453604994837935,4.191192916092961,1.3922768708900408
3,YLDs (Years Lived with Disability),187,Somalia,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,33.052104252032684,46.239322253091565,22.07688845455801
3,YLDs (Years Lived with Disability),187,Somalia,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,222.00437502674217,314.25925850292333,148.49925456499156
3,YLDs (Years Lived with Disability),187,Somalia,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,3614.3412832668364,5093.299027869345,2406.236197347308
3,YLDs (Years Lived with Disability),187,Somalia,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,9199.961758495216,13316.256425465654,6127.273616182752
3,YLDs (Years Lived with Disability),187,Somalia,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,24.742369396132414,39.33819681759246,14.330828714323037
3,YLDs (Years Lived with Disability),187,Somalia,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,26.225843297456223,41.371893819656044,16.216713245764094
3,YLDs (Years Lived with Disability),187,Somalia,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,153.61092076788591,237.2348723950973,94.5154128967205
3,YLDs (Years Lived with Disability),187,Somalia,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,390.75709254784965,593.0977210698037,232.85280620188968
3,YLDs (Years Lived with Disability),35430,Fukushima,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,0.10505990257736707,0.15945723485536434,0.06286904569950408
3,YLDs (Years Lived with Disability),35430,Fukushima,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,1.204334737277253,1.980144761362947,0.6555657982801345
3,YLDs (Years Lived with Disability),35430,Fukushima,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,4.503672781559031,7.536996542623094,2.3617756057888317
3,YLDs (Years Lived with Disability),189,United Republic of Tanzania,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,59.59012554986389,90.74480293715578,36.942762561888976
3,YLDs (Years Lived with Disability),189,United Republic of Tanzania,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,63.908738883319,95.93673412429328,40.589273333234566
3,YLDs (Years Lived with Disability),189,United Republic of Tanzania,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,427.45632206642625,620.305324095969,269.89684593611423
3,YLDs (Years Lived with Disability),189,United Republic of Tanzania,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,1224.8337110000248,1833.662598377311,747.4370205809015
3,YLDs (Years Lived with Disability),44637,Low SDI,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,1580.2638977946694,2204.8305293720655,1085.315330839057
3,YLDs (Years Lived with Disability),44637,Low SDI,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,10232.815049721274,14266.99217039285,7060.646159944575
3,YLDs (Years Lived with Disability),44637,Low SDI,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,166286.33413979344,230603.63553598797,111826.17310330801
3,YLDs (Years Lived with Disability),44637,Low SDI,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,444869.96622385085,632370.6220452909,298562.4377488463
3,YLDs (Years Lived with Disability),35618,Bomet,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,1.935968939266724,2.9782519923043846,1.1673264427821617
3,YLDs (Years Lived with Disability),35618,Bomet,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,1.728846982738697,2.6831716889445922,1.056101525834745
3,YLDs (Years Lived with Disability),35618,Bomet,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,5.740108380562029,8.852799785605038,3.4401131577851882
3,YLDs (Years Lived with Disability),35618,Bomet,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,12.18853335055284,19.224280133719525,6.839010880351434
3,YLDs (Years Lived with Disability),563,South Carolina,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,0.7384068306282101,1.076328010951985,0.46693867770005193
3,YLDs (Years Lived with Disability),563,South Carolina,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,4.6437278117911545,6.652599149191815,2.9837464610099595
3,YLDs (Years Lived with Disability),563,South Carolina,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,75.57103765473578,110.10869713132733,49.28498783299693
3,YLDs (Years Lived with Disability),563,South Carolina,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,318.67746680175793,471.8436235517391,203.86869806415805
3,YLDs (Years Lived with Disability),563,South Carolina,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,0.29150354499880426,0.44814851113818155,0.17252507113848073
3,YLDs (Years Lived with Disability),563,South Carolina,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,0.46392984988785496,0.7129153439058851,0.2772401800987832
3,YLDs (Years Lived with Disability),563,South Carolina,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,4.87467902064841,7.741717327636787,2.9304037233599205
3,YLDs (Years Lived with Disability),563,South Carolina,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,22.281374038860903,36.45831577768731,12.548496688071422
3,YLDs (Years Lived with Disability),4722,Central Java,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,21.988736189508703,31.755251468297168,14.401105304885595
3,YLDs (Years Lived with Disability),4722,Central Java,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,138.09671963426524,193.36187931692507,91.31614650790642
3,YLDs (Years Lived with Disability),4722,Central Java,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,2092.958448012325,3008.553201218911,1328.4316797317724
3,YLDs (Years Lived with Disability),4722,Central Java,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,5500.853837969418,8342.926361404185,3417.6306748364964
3,YLDs (Years Lived with Disability),549,Montana,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,0.13282497308326532,0.2012340326345393,0.08285302867250077
3,YLDs (Years Lived with Disability),549,Montana,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,0.8424623329019357,1.2344676710773854,0.5350268255652306
3,YLDs (Years Lived with Disability),549,Montana,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,14.086607918989744,20.375198665826634,9.055180001942084
3,YLDs (Years Lived with Disability),549,Montana,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,56.19331413918771,84.61427029824986,35.80613851463888
3,YLDs (Years Lived with Disability),549,Montana,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,0.05070101398226095,0.07952972473739106,0.030511176626614272
3,YLDs (Years Lived with Disability),549,Montana,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,0.08051079597046179,0.12449699311199099,0.04823145746140831
3,YLDs (Years Lived with Disability),549,Montana,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,0.8268752718231797,1.33701851357757,0.47727915679218863
3,YLDs (Years Lived with Disability),549,Montana,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,3.065673845404849,5.200315220229506,1.6897252149988489
3,YLDs (Years Lived with Disability),152,Saudi Arabia,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,18.964343648564085,27.390887757601526,12.117643618166685
3,YLDs (Years Lived with Disability),152,Saudi Arabia,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,122.90592160087111,179.27743565749003,80.36263454706419
3,YLDs (Years Lived with Disability),152,Saudi Arabia,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,2005.2310869645983,2995.0827759314825,1269.2476212805059
3,YLDs (Years Lived with Disability),152,Saudi Arabia,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,5177.531783546502,7894.132602175718,3109.2822208875973
3,YLDs (Years Lived with Disability),152,Saudi Arabia,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,1.3482738779404573,2.269462456194404,0.7063007801290093
3,YLDs (Years Lived with Disability),152,Saudi Arabia,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,2.5676466524866135,4.216364945552968,1.4205462311303678
3,YLDs (Years Lived with Disability),152,Saudi Arabia,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,32.59613514055472,53.1214883773213,18.292658584661563
3,YLDs (Years Lived with Disability),152,Saudi Arabia,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,175.74863931646306,291.2292557883102,95.79188855531477
3,YLDs (Years Lived with Disability),564,South Dakota,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,0.13554553157329394,0.20390209564249048,0.08484661797328154
3,YLDs (Years Lived with Disability),564,South Dakota,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,0.8463063316967435,1.2165955395390888,0.5537200328048605
3,YLDs (Years Lived with Disability),564,South Dakota,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,12.749129436023635,18.69761689274778,8.239973796448595
3,YLDs (Years Lived with Disability),564,South Dakota,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,41.657387570768044,62.43271713429604,27.010674636733732
3,YLDs (Years Lived with Disability),564,South Dakota,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,0.07134802150415137,0.10547890112311198,0.04197658758479453
3,YLDs (Years Lived with Disability),564,South Dakota,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,0.1022434160187878,0.15353425963621375,0.06052395922509903
3,YLDs (Years Lived with Disability),564,South Dakota,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,1.106484694104944,1.7800306594108328,0.6500519313700367
3,YLDs (Years Lived with Disability),564,South Dakota,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,4.287044644493672,6.838874121095821,2.460723620038611
3,YLDs (Years Lived with Disability),4723,Yogyakarta,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,1.8031773018908834,2.652371419876149,1.1679888145092712
3,YLDs (Years Lived with Disability),4723,Yogyakarta,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,11.234079299611931,16.616034960575302,7.102568438735075
3,YLDs (Years Lived with Disability),4723,Yogyakarta,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,166.29993226487903,246.77157477535505,106.57597303564758
3,YLDs (Years Lived with Disability),4723,Yogyakarta,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,378.0103826489132,562.3451476292162,229.94566756166802
3,YLDs (Years Lived with Disability),4723,Yogyakarta,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,1.0167271037449404,1.6283370939075674,0.585026324884056
3,YLDs (Years Lived with Disability),4723,Yogyakarta,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,1.2156035815423842,1.8612781217823093,0.7390558568781355
3,YLDs (Years Lived with Disability),4723,Yogyakarta,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,8.841654234206784,13.566130618479049,5.193054873510852
3,YLDs (Years Lived with Disability),4723,Yogyakarta,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,33.09288921289736,52.872258486278604,18.993083376242865
3,YLDs (Years Lived with Disability),550,Nebraska,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,0.35181644253776984,0.5226709629324447,0.2218184483675479
3,YLDs (Years Lived with Disability),550,Nebraska,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,2.2362125340523935,3.2509045175515694,1.4091338232594377
3,YLDs (Years Lived with Disability),550,Nebraska,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,37.966639196030535,55.580626929345016,24.55479414435703
3,YLDs (Years Lived with Disability),550,Nebraska,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,144.1417899076998,209.92809169985648,91.85438066258118
3,YLDs (Years Lived with Disability),550,Nebraska,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,0.16132160095593223,0.2512938579211154,0.09385899562288265
3,YLDs (Years Lived with Disability),550,Nebraska,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,0.22512659583272757,0.3490723449955588,0.13710719825795242
3,YLDs (Years Lived with Disability),550,Nebraska,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,2.1108389382641892,3.2955406431043954,1.221015325102356
3,YLDs (Years Lived with Disability),550,Nebraska,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,8.372068149640988,13.069260455316016,4.865452729976243
3,YLDs (Years Lived with Disability),529,Connecticut,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,0.5435724811982043,0.787864215377481,0.34926245670823347
3,YLDs (Years Lived with Disability),529,Connecticut,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,3.4055559886469413,4.899021709533208,2.216366060467885
3,YLDs (Years Lived with Disability),529,Connecticut,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,52.223555747917196,74.34501745094033,34.39154949095972
3,YLDs (Years Lived with Disability),529,Connecticut,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,185.97779354420942,272.8556532582623,121.72782329922046
3,YLDs (Years Lived with Disability),413,Tokelau,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,0.00047091391322920753,0.0007470295657948068,0.0002847234242048868
3,YLDs (Years Lived with Disability),413,Tokelau,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,0.0005646703272467325,0.0008727517078375402,0.0003428879344632176
3,YLDs (Years Lived with Disability),413,Tokelau,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,0.004218460620352401,0.006485677837616817,0.0025474049483066325
3,YLDs (Years Lived with Disability),413,Tokelau,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,0.013219994561803639,0.02129012647163225,0.007586676095968288
3,YLDs (Years Lived with Disability),153,Syrian Arab Republic,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,3.8430906923540267,6.022650600252222,2.2715788956806797
3,YLDs (Years Lived with Disability),153,Syrian Arab Republic,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,4.689841231476125,7.264224249422501,2.8583035204579947
3,YLDs (Years Lived with Disability),153,Syrian Arab Republic,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,43.41811564745428,68.15880336538956,24.63817696228304
3,YLDs (Years Lived with Disability),153,Syrian Arab Republic,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,265.4692424257655,407.5489977363811,155.44159112712214
3,YLDs (Years Lived with Disability),4730,Central Kalimantan,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,2.056040721735942,2.904299674719808,1.3699928054996096
3,YLDs (Years Lived with Disability),4730,Central Kalimantan,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,13.247520354314581,18.58384103409277,8.833969906166116
3,YLDs (Years Lived with Disability),4730,Central Kalimantan,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,225.6875295579787,323.2801597612797,146.51496937540085
3,YLDs (Years Lived with Disability),4730,Central Kalimantan,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,762.047008531608,1099.4422709165965,494.33090895582285
3,YLDs (Years Lived with Disability),4730,Central Kalimantan,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,1.0467991279928293,1.6766473707969647,0.6053587304559461
3,YLDs (Years Lived with Disability),4730,Central Kalimantan,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,1.2878538992644308,1.9823464134671462,0.7799667668428705
3,YLDs (Years Lived with Disability),4730,Central Kalimantan,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,9.998398301030765,14.814690743850063,5.9975931470336175
3,YLDs (Years Lived with Disability),4730,Central Kalimantan,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,39.26393588343836,62.64585937460475,22.725668805077024
3,YLDs (Years Lived with Disability),4729,West Kalimantan,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,4.208880494841295,6.054395836580763,2.7999218479694803
3,YLDs (Years Lived with Disability),4729,West Kalimantan,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,26.64928665397457,37.84147408743352,17.849259197278993
3,YLDs (Years Lived with Disability),4729,West Kalimantan,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,427.6294898108946,616.4121935007049,280.1906362666478
3,YLDs (Years Lived with Disability),4729,West Kalimantan,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,1330.2258382871007,2008.6673492220066,838.5655951240518
3,YLDs (Years Lived with Disability),35435,Chiba,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,0.04397762842885965,0.07587690586834951,0.022562827045191063
3,YLDs (Years Lived with Disability),35435,Chiba,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,0.2834359204242269,0.46518738246573976,0.15696973709199766
3,YLDs (Years Lived with Disability),35435,Chiba,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,4.4228257479768835,7.4301566259816365,2.3605569265700743
3,YLDs (Years Lived with Disability),35435,Chiba,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,12.196203912234209,21.765678225049765,5.439292253174839
3,YLDs (Years Lived with Disability),4731,South Kalimantan,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,73.30346368807685,114.15764023954648,44.485339785603955
3,YLDs (Years Lived with Disability),35436,Tōkyō,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,0.08563253723989364,0.14776963996175213,0.0439862779350431
3,YLDs (Years Lived with Disability),35436,Tōkyō,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,0.5559654687066211,0.9012180377340008,0.31077477538032455
3,YLDs (Years Lived with Disability),35436,Tōkyō,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,8.472122521412835,14.206257117699613,4.5267255043298364
3,YLDs (Years Lived with Disability),35436,Tōkyō,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,22.141520566558423,40.408220567655285,10.279862424413183
3,YLDs (Years Lived with Disability),35436,Tōkyō,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,0.5779717082941344,0.896148076937874,0.34219717353229195
3,YLDs (Years Lived with Disability),35436,Tōkyō,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,0.9012821962308113,1.4324668285505475,0.5313694635141987
3,YLDs (Years Lived with Disability),35436,Tōkyō,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,9.023587826081611,14.312750504969522,5.0370283141168235
3,YLDs (Years Lived with Disability),35436,Tōkyō,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,26.07955731315886,42.75127968973545,13.827895919890368
3,YLDs (Years Lived with Disability),35437,Kanagawa,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,0.5410145975294782,0.8350613062679485,0.312538073416821
3,YLDs (Years Lived with Disability),35437,Kanagawa,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,0.7762969236562433,1.1607985370408862,0.4547773370857545
3,YLDs (Years Lived with Disability),35437,Kanagawa,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,7.074703329511867,11.261761123248881,4.042466797221603
3,YLDs (Years Lived with Disability),35437,Kanagawa,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,21.231793579912324,35.2605462463104,11.11827080712971
3,YLDs (Years Lived with Disability),4739,Maluku,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,1.5835807483908428,2.2757696563864522,1.0086606045948923
3,YLDs (Years Lived with Disability),4739,Maluku,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,9.939491080531981,14.568763168149474,6.310085129205468
3,YLDs (Years Lived with Disability),4739,Maluku,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,163.75079554235643,241.2132071850584,103.57452402005643
3,YLDs (Years Lived with Disability),4739,Maluku,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,468.21777737617606,721.1458771159848,288.49203331103547
3,YLDs (Years Lived with Disability),4739,Maluku,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,1.385007798302443,2.2461645396606027,0.7892846573685214
3,YLDs (Years Lived with Disability),4739,Maluku,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,1.6794587169081288,2.69194252981222,1.0145979554083802
3,YLDs (Years Lived with Disability),4739,Maluku,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,12.380811536262197,18.931591808347083,7.714896996915134
3,YLDs (Years Lived with Disability),4739,Maluku,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,38.653246929493264,59.08825796472812,22.22909662491759
3,YLDs (Years Lived with Disability),537,Indiana,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,1.0279426729523644,1.5223266095814765,0.6571110629623623
3,YLDs (Years Lived with Disability),537,Indiana,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,6.425820384956478,9.429952151120471,4.184044069497918
3,YLDs (Years Lived with Disability),537,Indiana,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,98.92948209111867,144.2891822825672,64.52714648738048
3,YLDs (Years Lived with Disability),537,Indiana,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,344.71533702308557,499.2256066578656,219.9117533879468
3,YLDs (Years Lived with Disability),537,Indiana,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,0.37925421181337426,0.5839001485057367,0.21948590856850228
3,YLDs (Years Lived with Disability),537,Indiana,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,0.6082039490307427,0.9433854426461182,0.3605495402326353
3,YLDs (Years Lived with Disability),537,Indiana,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,6.667938379194788,10.565700080346446,3.763629268283928
3,YLDs (Years Lived with Disability),537,Indiana,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,28.076063651856106,44.4434978339507,16.04261256579521
3,YLDs (Years Lived with Disability),538,Iowa,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,0.19146374412522005,0.2945192445632699,0.11044014104489977
3,YLDs (Years Lived with Disability),538,Iowa,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,0.30195168778358944,0.47816147701121653,0.17499692667671055
3,YLDs (Years Lived with Disability),538,Iowa,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,3.0948056458479725,4.810149096306357,1.7327634500327074
3,YLDs (Years Lived with Disability),538,Iowa,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,10.859408370920082,18.82997700057011,5.821227843420788
3,YLDs (Years Lived with Disability),4626,South West England,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,2.507086170947303,3.5469540083660527,1.6169940408127994
3,YLDs (Years Lived with Disability),4626,South West England,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,15.702290050230516,22.48390396672198,10.19808621260525
3,YLDs (Years Lived with Disability),4626,South West England,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,240.60458996536966,352.3053436116624,154.3581315228433
3,YLDs (Years Lived with Disability),4626,South West England,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,372.24957325198955,602.042132148392,220.12887462018307
3,YLDs (Years Lived with Disability),4626,South West England,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,1.2466616671596733,1.850184237222857,0.7817978716937466
3,YLDs (Years Lived with Disability),4626,South West England,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,1.2396042279123862,1.8386523060627735,0.800792556862011
3,YLDs (Years Lived with Disability),4626,South West England,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,5.789301363358724,8.516308531051834,3.6214210150228943
3,YLDs (Years Lived with Disability),4626,South West England,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,12.300936215721416,18.94679366173854,7.3984545954567915
3,YLDs (Years Lived with Disability),204,Chad,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,32.45675484823979,45.281745875219514,22.32639061730362
3,YLDs (Years Lived with Disability),204,Chad,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,226.473695037926,314.56826340870725,156.74690482060896
3,YLDs (Years Lived with Disability),204,Chad,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,4030.5817167645328,5658.36021059909,2747.8479821687065
3,YLDs (Years Lived with Disability),204,Chad,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,12006.36558837306,17061.187679653292,8127.133447989309
3,YLDs (Years Lived with Disability),213,Niger,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,45.80505859028237,64.12002985963169,31.870206573875073
3,YLDs (Years Lived with Disability),213,Niger,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,319.1697916812732,447.841897222238,221.36481971474024
3,YLDs (Years Lived with Disability),213,Niger,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,5447.11845122315,7732.513724063519,3677.47791732979
3,YLDs (Years Lived with Disability),213,Niger,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,13827.122766826304,19683.739572018618,9419.943927452116
3,YLDs (Years Lived with Disability),213,Niger,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,35.46393539695311,53.77894323766151,22.147280027867456
3,YLDs (Years Lived with Disability),213,Niger,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,32.51214716509277,49.310094213926575,19.789729937550657
3,YLDs (Years Lived with Disability),213,Niger,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,144.7734140537627,219.41678736113258,87.67874612756958
3,YLDs (Years Lived with Disability),213,Niger,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,487.63563667629967,752.5866698852374,288.2435778571002
