measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
3,YLDs (Years Lived with Disability),35434,Saitama,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,0.21947446094216805,0.5227338626057924,0.05475559215662872
3,YLDs (Years Lived with Disability),35434,Saitama,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,0.6757090919050998,1.557265588363844,0.18156285800225863
3,YLDs (Years Lived with Disability),35431,Ibaraki,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.04117363347817301,0.07079261628315744,0.02095067496143721
3,YLDs (Years Lived with Disability),35431,Ibaraki,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.2170217182163776,0.3814219151915233,0.100887962546618
3,YLDs (Years Lived with Disability),152,Saudi Arabia,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,58.876073723303705,87.163258155101,36.58255631959693
3,YLDs (Years Lived with Disability),152,Saudi Arabia,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,611.7251386010121,956.8772500686031,366.01412657571456
3,YLDs (Years Lived with Disability),152,Saudi Arabia,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,61.21607241392691,132.31989601724297,19.088909851533455
3,YLDs (Years Lived with Disability),152,Saudi Arabia,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,201.64504830998047,417.54916309262427,62.824273032101225
3,YLDs (Years Lived with Disability),35437,Kanagawa,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.17132618641891528,0.2874334390291914,0.08955096953465497
3,YLDs (Years Lived with Disability),35437,Kanagawa,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.8369084129565613,1.47215293176691,0.3857712253785328
3,YLDs (Years Lived with Disability),217,Sierra Leone,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,38.47599832964853,55.45527164512209,24.415722353579397
3,YLDs (Years Lived with Disability),217,Sierra Leone,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,407.1751888476979,601.0189501569699,244.52239662365437
3,YLDs (Years Lived with Disability),217,Sierra Leone,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,18.370746553327187,36.63435197906961,5.549750976779972
3,YLDs (Years Lived with Disability),217,Sierra Leone,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,90.49538059938507,174.66106118822628,30.376648650496428
3,YLDs (Years Lived with Disability),210,Liberia,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.5973638766688792,1.0542033861783962,0.27111491105863345
3,YLDs (Years Lived with Disability),210,Liberia,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,1.8031561296347958,3.3123636507327587,0.7241433700809946
3,YLDs (Years Lived with Disability),239,East Asia & Pacific - WB,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,129.43185086960037,212.0852674392563,71.39642776879397
3,YLDs (Years Lived with Disability),239,East Asia & Pacific - WB,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,453.78490318946297,763.6390923165936,243.0812312059585
3,YLDs (Years Lived with Disability),35434,Saitama,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.11985255243054282,0.20509023831815548,0.06324413408370447
3,YLDs (Years Lived with Disability),35434,Saitama,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.6460932118838226,1.1814039452794822,0.30790163078846255
3,YLDs (Years Lived with Disability),35440,Ishikawa,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.02489317998754012,0.04117897959450631,0.012885173702541093
3,YLDs (Years Lived with Disability),35440,Ishikawa,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.12068918891599228,0.20961762048466376,0.057856314233975276
3,YLDs (Years Lived with Disability),35443,Nagano,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.03244524045633308,0.056001484399942965,0.016368300856302902
3,YLDs (Years Lived with Disability),35443,Nagano,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.17013985306623994,0.30096221922467753,0.08405361897570057
3,YLDs (Years Lived with Disability),204,Chad,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,130.67904719124144,186.94121729048672,84.52367838380856
3,YLDs (Years Lived with Disability),204,Chad,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,1608.1970642247281,2412.427490904757,991.6534083235811
3,YLDs (Years Lived with Disability),204,Chad,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,36.932554965761874,70.6056618262471,11.849443303253475
3,YLDs (Years Lived with Disability),204,Chad,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,229.89447399879631,438.64058497781343,74.96496216216487
3,YLDs (Years Lived with Disability),184,Mozambique,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,137.46977824058408,198.9640000073165,87.87885210728126
3,YLDs (Years Lived with Disability),184,Mozambique,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,1400.5493397453256,2057.6422303250606,854.4723129062454
3,YLDs (Years Lived with Disability),184,Mozambique,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,64.2545220490879,127.46018353161182,19.787402046929422
3,YLDs (Years Lived with Disability),184,Mozambique,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,264.8060816080137,529.2674679569599,83.54327179528605
3,YLDs (Years Lived with Disability),146,Lebanon,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,21.60182854259114,31.053402293548338,13.982243219309165
3,YLDs (Years Lived with Disability),146,Lebanon,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,228.49687789964844,338.9979178958697,143.0578419791566
3,YLDs (Years Lived with Disability),146,Lebanon,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,23.496746095272254,44.68889709333757,7.007885356764412
3,YLDs (Years Lived with Disability),146,Lebanon,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,56.64793132382729,114.18721946976896,17.973933712249597
3,YLDs (Years Lived with Disability),35449,Kyōto,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.047098504793770514,0.07963857518215076,0.02424031116572214
3,YLDs (Years Lived with Disability),35449,Kyōto,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.22504432922526335,0.39027773932484916,0.1031619039190704
3,YLDs (Years Lived with Disability),35446,Aichi,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.1216970204521778,0.20372413585565424,0.06477291051631291
3,YLDs (Years Lived with Disability),35446,Aichi,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.7190058479757889,1.3084153536906777,0.32658535487843776
3,YLDs (Years Lived with Disability),193,Botswana,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.22785525836187653,0.3932653301023201,0.1122857272122358
3,YLDs (Years Lived with Disability),193,Botswana,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.8471551996954931,1.5095916149298416,0.40647393157204864
3,YLDs (Years Lived with Disability),413,Tokelau,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,9.894152529316563e-05,0.00017796114054240782,4.835495259851078e-05
3,YLDs (Years Lived with Disability),413,Tokelau,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.00038863743857727503,0.000694736319482414,0.0001840630334884573
3,YLDs (Years Lived with Disability),523,Alabama,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.13692196361069345,0.225704455173723,0.07456809148646257
3,YLDs (Years Lived with Disability),523,Alabama,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.8522344255290533,1.4500968206910032,0.46660668042984543
3,YLDs (Years Lived with Disability),433,Northern Ireland,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.15405266066487325,0.251997946320512,0.08324811814520988
3,YLDs (Years Lived with Disability),433,Northern Ireland,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.413676967072452,0.6886673597171573,0.21958706239965498
3,YLDs (Years Lived with Disability),191,Zambia,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,65.74695114008917,97.02704257463316,41.272639821141766
3,YLDs (Years Lived with Disability),191,Zambia,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,608.5057021019761,940.2687736553472,354.3744929245851
3,YLDs (Years Lived with Disability),191,Zambia,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,14.068235779913888,28.66006370986021,4.4868910760964855
3,YLDs (Years Lived with Disability),191,Zambia,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,78.01494014333448,153.2729954614813,23.6574477421607
3,YLDs (Years Lived with Disability),35455,Shimane,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.013005112019373887,0.021744695160614447,0.0066797919064872134
3,YLDs (Years Lived with Disability),35455,Shimane,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.06831681490767354,0.11984847087334509,0.03288414053941129
3,YLDs (Years Lived with Disability),35452,Nara,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.02564434524645941,0.04308774264101193,0.01363603358388534
3,YLDs (Years Lived with Disability),35452,Nara,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.14360268787019204,0.25381709757330656,0.07046632764193443
3,YLDs (Years Lived with Disability),535,Idaho,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.044243203529131116,0.0721218222178918,0.02423531677752362
3,YLDs (Years Lived with Disability),535,Idaho,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.2155274939933658,0.38120680954464364,0.10275103639066473
3,YLDs (Years Lived with Disability),526,Arkansas,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.08241695959494562,0.1338298712344535,0.044968189837496175
3,YLDs (Years Lived with Disability),526,Arkansas,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.5039576593326962,0.8536517676264569,0.2624768913867013
3,YLDs (Years Lived with Disability),529,Connecticut,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.07614455428512396,0.12509797293535818,0.04170926751991749
3,YLDs (Years Lived with Disability),529,Connecticut,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.3551058477943197,0.6063887354238578,0.18036297812402746
3,YLDs (Years Lived with Disability),242,Sub-Saharan Africa - WB,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,5094.173623836646,7209.946106026633,3298.458573544073
3,YLDs (Years Lived with Disability),242,Sub-Saharan Africa - WB,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,54110.4128779269,80742.0220089164,33343.225914056704
3,YLDs (Years Lived with Disability),242,Sub-Saharan Africa - WB,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,2156.096426897991,4129.779106679448,689.5738883379655
3,YLDs (Years Lived with Disability),242,Sub-Saharan Africa - WB,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,10988.73601235019,21234.865967157584,3503.0863947712187
3,YLDs (Years Lived with Disability),478,World Bank Regions,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,15457.04612134639,21952.333653972048,9983.51298230317
3,YLDs (Years Lived with Disability),478,World Bank Regions,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,157659.03677452938,237412.6344009379,97210.95384174083
3,YLDs (Years Lived with Disability),478,World Bank Regions,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,14528.905551416754,27339.578543746014,4776.247609261722
3,YLDs (Years Lived with Disability),478,World Bank Regions,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,39057.555356226134,76701.37356087127,12374.918613081547
3,YLDs (Years Lived with Disability),538,Iowa,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.07926920262739148,0.13613040289628636,0.04296868576234203
3,YLDs (Years Lived with Disability),538,Iowa,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.44639747235172605,0.7516064423027798,0.22254376723901875
3,YLDs (Years Lived with Disability),35456,Okayama,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,0.04800887364219195,0.07644299100712347,0.026629997411909415
3,YLDs (Years Lived with Disability),35456,Okayama,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,0.4824010454790308,0.8090477446176728,0.2425841365547776
3,YLDs (Years Lived with Disability),35456,Okayama,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,0.06568430652827276,0.15203483592033284,0.016576716477845508
3,YLDs (Years Lived with Disability),35456,Okayama,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,0.19242307695793498,0.44321395371636335,0.048629830311040324
3,YLDs (Years Lived with Disability),35458,Yamaguchi,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.022590592915464856,0.03839035406442843,0.011715858898493477
3,YLDs (Years Lived with Disability),35458,Yamaguchi,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.1201744795388113,0.21191670260709553,0.05652207525630195
3,YLDs (Years Lived with Disability),35461,Ehime,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.017796335745436834,0.03073509853304547,0.00940748626101235
3,YLDs (Years Lived with Disability),35461,Ehime,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.10875311240953403,0.1963031153099284,0.05264127070327267
3,YLDs (Years Lived with Disability),532,Florida,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.3817276180847975,0.6418099871729821,0.20608869210618974
3,YLDs (Years Lived with Disability),532,Florida,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,2.568181937342043,4.373026949007689,1.3133863818532503
3,YLDs (Years Lived with Disability),539,Kansas,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.10222207962779843,0.16846849279206016,0.058341112175039074
3,YLDs (Years Lived with Disability),539,Kansas,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.5059816522945592,0.8313551288556719,0.2688680921422724
3,YLDs (Years Lived with Disability),208,Guinea,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,68.6887987506011,100.83394105534272,43.22901414818349
3,YLDs (Years Lived with Disability),208,Guinea,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,719.682052725988,1091.1673775634968,436.17060822364544
3,YLDs (Years Lived with Disability),208,Guinea,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,28.44926081786385,57.970315030659485,8.534417035856618
3,YLDs (Years Lived with Disability),208,Guinea,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,102.33501585914878,205.22844460368293,31.633384115425553
3,YLDs (Years Lived with Disability),545,Michigan,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.21686167765544237,0.36273115810872386,0.1174767347050843
3,YLDs (Years Lived with Disability),545,Michigan,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,1.1957226235529923,2.113531262599207,0.6059866310983963
3,YLDs (Years Lived with Disability),542,Maine,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.025391579278375532,0.0412807539308304,0.014090639383048732
3,YLDs (Years Lived with Disability),542,Maine,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.1267544825214102,0.22081613573076855,0.0652838702258591
3,YLDs (Years Lived with Disability),524,Alaska,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,0.3671505290208818,0.5532478304478804,0.2208677516550246
3,YLDs (Years Lived with Disability),524,Alaska,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,4.04105277865553,6.087795837545483,2.4381504084279246
3,YLDs (Years Lived with Disability),524,Alaska,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,1.1623120483322025,2.1972553791867746,0.4039230534526336
3,YLDs (Years Lived with Disability),524,Alaska,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,2.781495735361775,5.395631065256698,0.9327747274759449
3,YLDs (Years Lived with Disability),35453,Wakayama,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,0.021822542256191065,0.035593555354779115,0.011364937274931923
3,YLDs (Years Lived with Disability),35453,Wakayama,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,0.21320819074212932,0.3702378619383849,0.10795486044139833
3,YLDs (Years Lived with Disability),35453,Wakayama,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,0.02936002289886053,0.0629419534676642,0.008437982203024752
3,YLDs (Years Lived with Disability),35453,Wakayama,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,0.08308015665207781,0.19243088362378546,0.022109670727290996
3,YLDs (Years Lived with Disability),35462,Kōchi,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,0.016855065038806467,0.02731462596576714,0.009033493124529588
3,YLDs (Years Lived with Disability),35462,Kōchi,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,0.165703376118756,0.26959285137043165,0.08775610028871762
3,YLDs (Years Lived with Disability),35462,Kōchi,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,0.02265090153907326,0.05101919953579803,0.006029564815526137
3,YLDs (Years Lived with Disability),35462,Kōchi,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,0.0653364625837938,0.14828207188310033,0.017469608756300575
3,YLDs (Years Lived with Disability),533,Georgia,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,6.364472084615467,9.579497497519583,3.9300543533564554
3,YLDs (Years Lived with Disability),533,Georgia,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,72.84615182378589,109.88190510706119,43.59520388159273
3,YLDs (Years Lived with Disability),533,Georgia,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,21.140803791907008,39.30460787259227,6.783252154019486
3,YLDs (Years Lived with Disability),533,Georgia,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,52.91688017206741,102.83670358387069,16.452056576057494
3,YLDs (Years Lived with Disability),125,Colombia,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,3.545785008291927,6.252724824968365,1.6812650396741298
3,YLDs (Years Lived with Disability),125,Colombia,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,13.495607020337625,24.406150996853654,5.779175359961358
3,YLDs (Years Lived with Disability),174,Eastern Sub-Saharan Africa,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,85.84070992212455,152.3317377002118,38.36478247257419
3,YLDs (Years Lived with Disability),174,Eastern Sub-Saharan Africa,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,237.97148367709536,425.03261872785447,105.36278889009914
3,YLDs (Years Lived with Disability),557,North Dakota,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.022447015973797526,0.037292081295979725,0.011950178342024508
3,YLDs (Years Lived with Disability),557,North Dakota,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.12442232256828276,0.20901502661207683,0.06521230327993713
3,YLDs (Years Lived with Disability),213,Niger,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,7.925538733046095,14.175732438425888,3.0758609827114634
3,YLDs (Years Lived with Disability),213,Niger,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,19.70072246738524,37.92995438456207,7.522756390388969
3,YLDs (Years Lived with Disability),541,Louisiana,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.13808823306264495,0.22237569327790535,0.07530192919209304
3,YLDs (Years Lived with Disability),541,Louisiana,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.9659718212714794,1.6514429880395858,0.5358003709451394
3,YLDs (Years Lived with Disability),557,North Dakota,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,0.35653775378101893,0.5333434466254289,0.21960886529204532
3,YLDs (Years Lived with Disability),557,North Dakota,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,3.620350808306595,5.46779004683856,2.181092862993716
3,YLDs (Years Lived with Disability),557,North Dakota,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,1.0285126219781924,1.9432079175719732,0.3376708544212696
3,YLDs (Years Lived with Disability),557,North Dakota,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,1.9947900600178734,3.930729488414852,0.6441362782708382
3,YLDs (Years Lived with Disability),35464,Saga,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.014413059360797537,0.025281104105038418,0.007242979724260118
3,YLDs (Years Lived with Disability),35464,Saga,3,Both,4,Post Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.08392176798050657,0.148087738490841,0.04022738153259043
3,YLDs (Years Lived with Disability),35459,Tokushima,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,0.020230412283844496,0.03192803095019956,0.011290612988509554
3,YLDs (Years Lived with Disability),35459,Tokushima,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,0.19462774742279518,0.31604108632154604,0.10063332193066754
3,YLDs (Years Lived with Disability),35459,Tokushima,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,0.026784201510266243,0.05884196368346213,0.006717402386726012
3,YLDs (Years Lived with Disability),35459,Tokushima,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,0.07214995169564183,0.1651462265373985,0.02002142852442874
3,YLDs (Years Lived with Disability),555,New York,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,10.422684216392952,15.591927523117679,6.3104073726020875
3,YLDs (Years Lived with Disability),555,New York,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,112.5634187566658,169.9237269673394,67.7496883283193
3,YLDs (Years Lived with Disability),555,New York,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,32.55090633550251,62.362315703045105,10.509123804747993
3,YLDs (Years Lived with Disability),555,New York,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,69.03747856561804,134.5373697654097,22.448242930444874
3,YLDs (Years Lived with Disability),413,Tokelau,3,Both,3,Late Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,0.0036483368242905927,0.005511608719409107,0.002250121186367365
3,YLDs (Years Lived with Disability),413,Tokelau,3,Both,4,Post Neonatal,302,Diarrheal diseases,136,Non-exclusive breastfeeding,1,Number,2011,0.03314796070401773,0.05147050926995664,0.019499633885857903
3,YLDs (Years Lived with Disability),413,Tokelau,3,Both,4,Post Neonatal,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,0.0023884113739635815,0.004944264560990467,0.0006332058558005921
3,YLDs (Years Lived with Disability),413,Tokelau,3,Both,5,1 to 4,302,Diarrheal diseases,137,Discontinued breastfeeding,1,Number,2011,0.00808717150486493,0.01644699406265714,0.0024307321864245396
3,YLDs (Years Lived with Disability),563,South Carolina,3,Both,3,Late Neonatal,322,Lower respiratory infections,136,Non-exclusive breastfeeding,1,Number,2011,0.12158587533282475,0.20121246737849655,0.06755654630019732
